"","ParcelId","Address","SalePrice","SaleDate","SaleCondition","AssessedValue","ParcelType","YearBuilt","GrLivArea","BsmtFinSF1","LotArea","Bedrooms","CentralAir","Fireplaces","Occupancy","Style","Neighborhood","InstrumentNo"
"15381",528102110,"3313 SEDWICK ST",426000,"8/1/2008 12:00:00 AM","Partial",513000,"Dwg&Lot",2007,2332,1280,12474,3,"Yes",1,"Single-family detached (includes detached townhouses)","Two story","NRidgHt","808954"
"15382",528102130,"3217 SEDWICK ST",318000,"11/1/2007 12:00:00 AM","Partial",320000,"Dwg&Lot",2007,1734,1004,12085,3,"Yes",1,"Single-family detached (includes detached townhouses)","One story","NRidgHt","713590"
"15383",528102140,"3209 SEDWICK ST",462000,"6/1/2009 12:00:00 AM","Normal",490600,"Dwg&Lot",2007,2775,1389,14257,4,"Yes",3,"Single-family detached (includes detached townhouses)","Two story","NRidgHt","907969"
"15384",528104010,"3131 SEDWICK ST",360900,"4/1/2016 12:00:00 AM","Normal",358600,"Dwg&Lot",2007,1800,1293,14333,2,"Yes",1,"Single-family detached (includes detached townhouses)","One story","NRidgHt","201603625"
"15385",528104050,"3025 SEDWICK ST",489900,"8/1/2010 12:00:00 AM","Normal",523000,"Dwg&Lot",2007,2084,1950,14803,2,"Yes",1,"Single-family detached (includes detached townhouses)","One story","NRidgHt","201008233"
"15386",906200130,"1133 BRITISH COLUMBIA AVE",100000,"6/1/2000 12:00:00 AM","Normal",587000,"Dwg&Lot",2007,2833,1796,52395,3,"Yes",1,"Single-family detached (includes detached townhouses)","Two story","SawyerW","507763"
"15387",906200160,"1120 BRITISH COLUMBIA AVE",117500,"5/1/2000 12:00:00 AM","Normal",742300,"Dwg&Lot",2007,4394,1130,43620,3,"Yes",2,"Single-family detached (includes detached townhouses)","Two story","SawyerW","705075"
"15388",906200170,"1128 BRITISH COLUMBIA AVE",100000,"5/1/2005 12:00:00 AM","Normal",624400,"Dwg&Lot",2007,3488,2028,37657,3,"Yes",1,"Single-family detached (includes detached townhouses)","One story","SawyerW","505269"
"15389",914449005,"115 CRYSTAL ST UNIT G1",0,"","No Data",10300,"Bld&Lot",2007,0,0,485,0,"No Data",0,"Condominium unit","","IOCondo","702673"
"15390",914449010,"115 CRYSTAL ST UNIT G2",0,"","No Data",10300,"Bld&Lot",2007,0,0,471,0,"No Data",0,"Condominium unit","","IOCondo","702673"
"15391",914449015,"115 CRYSTAL ST UNIT G3",0,"","No Data",10300,"Bld&Lot",2007,0,0,471,0,"No Data",0,"Condominium unit","","IOCondo","702673"
"15392",914449020,"115 CRYSTAL ST UNIT G4",0,"","No Data",10300,"Bld&Lot",2007,0,0,471,0,"No Data",0,"Condominium unit","","IOCondo","702673"
"15393",528106050,"3216 STOCKBURY ST",456000,"11/1/2013 12:00:00 AM","Normal",517800,"Dwg&Lot",2007,2656,1568,13641,3,"Yes",1,"Single-family detached (includes detached townhouses)","Two story","NRidgHt","201313922"
"15394",914449025,"115 CRYSTAL ST UNIT G5",0,"","No Data",10300,"Bld&Lot",2007,0,0,471,0,"No Data",0,"Condominium unit","","IOCondo","702673"
"15395",914449030,"115 CRYSTAL ST UNIT G6",0,"","No Data",10300,"Bld&Lot",2007,0,0,471,0,"No Data",0,"Condominium unit","","IOCondo","702673"
"15396",914449035,"115 CRYSTAL ST UNIT G7",0,"","No Data",10300,"Bld&Lot",2007,0,0,471,0,"No Data",0,"Condominium unit","","IOCondo","702673"
"15397",914449040,"115 CRYSTAL ST UNIT G8",0,"","No Data",10300,"Bld&Lot",2007,0,0,471,0,"No Data",0,"Condominium unit","","IOCondo","702673"
"15398",914449045,"115 CRYSTAL ST UNIT G9",0,"","No Data",10300,"Bld&Lot",2007,0,0,471,0,"No Data",0,"Condominium unit","","IOCondo","702673"
"15399",914449050,"115 CRYSTAL ST UNIT G10",0,"","No Data",10300,"Bld&Lot",2007,0,0,471,0,"No Data",0,"Condominium unit","","IOCondo","702673"
"15400",914449055,"115 CRYSTAL ST UNIT G11",0,"","No Data",10300,"Bld&Lot",2007,0,0,485,0,"No Data",0,"Condominium unit","","IOCondo","702673"
"15401",914449075,"117 CRYSTAL ST UNIT G12",0,"","No Data",8000,"Bld&Lot",2007,0,0,485,0,"No Data",0,"Condominium unit","","IOCondo","702673"
"15402",914449080,"117 CRYSTAL ST UNIT G13",0,"","No Data",8000,"Bld&Lot",2007,0,0,471,0,"No Data",0,"Condominium unit","","IOCondo","702673"
"15403",914449085,"117 CRYSTAL ST UNIT G14",0,"","No Data",8000,"Bld&Lot",2007,0,0,471,0,"No Data",0,"Condominium unit","","IOCondo","702673"
"15404",914449090,"117 CRYSTAL ST UNIT G15",0,"","No Data",8000,"Bld&Lot",2007,0,0,471,0,"No Data",0,"Condominium unit","","IOCondo","702673"
"15405",914449095,"117 CRYSTAL ST UNIT G16",0,"","No Data",8000,"Bld&Lot",2007,0,0,471,0,"No Data",0,"Condominium unit","","IOCondo","702673"
"15406",914449100,"117 CRYSTAL ST UNIT G17",0,"","No Data",8000,"Bld&Lot",2007,0,0,471,0,"No Data",0,"Condominium unit","","IOCondo","702673"
"15407",914449105,"117 CRYSTAL ST UNIT G18",0,"","No Data",8000,"Bld&Lot",2007,0,0,471,0,"No Data",0,"Condominium unit","","IOCondo","702673"
"15408",528108010,"3130 SEDWICK ST",256300,"7/1/2009 12:00:00 AM","Normal",273100,"Dwg&Lot",2007,1600,0,14230,3,"Yes",1,"Single-family detached (includes detached townhouses)","One story","NRidgHt","909014"
"15409",914449110,"117 CRYSTAL ST UNIT G19",0,"","No Data",8000,"Bld&Lot",2007,0,0,471,0,"No Data",0,"Condominium unit","","IOCondo","702673"
"15410",914449115,"117 CRYSTAL ST UNIT G20",0,"","No Data",8000,"Bld&Lot",2007,0,0,471,0,"No Data",0,"Condominium unit","","IOCondo","702673"
"15411",914449120,"117 CRYSTAL ST UNIT G21",0,"","No Data",8000,"Bld&Lot",2007,0,0,471,0,"No Data",0,"Condominium unit","","IOCondo","702673"
"15412",914449125,"117 CRYSTAL ST UNIT G22",0,"","No Data",8000,"Bld&Lot",2007,0,0,485,0,"No Data",0,"Condominium unit","","IOCondo","702673"
"15413",914449150,"119 CRYSTAL ST UNIT G23",0,"","No Data",7200,"Bld&Lot",2007,0,0,485,0,"No Data",0,"Condominium unit","","IOCondo","201209936"
"15414",914449155,"119 CRYSTAL ST UNIT G24",0,"","No Data",7200,"Bld&Lot",2007,0,0,471,0,"No Data",0,"Condominium unit","","IOCondo","201209936"
"15415",914449160,"119 CRYSTAL ST UNIT G25",0,"","No Data",7200,"Bld&Lot",2007,0,0,471,0,"No Data",0,"Condominium unit","","IOCondo","201209936"
"15416",914449165,"119 CRYSTAL ST UNIT G26",0,"","No Data",7200,"Bld&Lot",2007,0,0,471,0,"No Data",0,"Condominium unit","","IOCondo","201209936"
"15417",914449170,"119 CRYSTAL ST UNIT G27",0,"","No Data",7200,"Bld&Lot",2007,0,0,471,0,"No Data",0,"Condominium unit","","IOCondo","201209936"
"15418",914449175,"119 CRYSTAL ST UNIT G28",0,"","No Data",7200,"Bld&Lot",2007,0,0,471,0,"No Data",0,"Condominium unit","","IOCondo","201209936"
"15419",914449180,"119 CRYSTAL ST UNIT G29",0,"","No Data",7200,"Bld&Lot",2007,0,0,471,0,"No Data",0,"Condominium unit","","IOCondo","201209936"
"15420",914449185,"119 CRYSTAL ST UNIT G30",0,"","No Data",7200,"Bld&Lot",2007,0,0,471,0,"No Data",0,"Condominium unit","","IOCondo","201209936"
"15421",914449190,"119 CRYSTAL ST UNIT G31",0,"","No Data",7200,"Bld&Lot",2007,0,0,471,0,"No Data",0,"Condominium unit","","IOCondo","201209936"
"15422",914449195,"119 CRYSTAL ST UNIT G32",0,"","No Data",7200,"Bld&Lot",2007,0,0,471,0,"No Data",0,"Condominium unit","","IOCondo","201209936"
"15423",528108150,"3121 STOCKBURY ST",285000,"7/1/2010 12:00:00 AM","Normal",322600,"Dwg&Lot",2007,1647,1039,12704,3,"Yes",1,"Single-family detached (includes detached townhouses)","One story","NRidgHt","201101922"
"15424",528108160,"3129 STOCKBURY ST",287500,"4/1/2011 12:00:00 AM","Normal",340400,"Dwg&Lot",2007,2168,932,14154,3,"Yes",1,"Single-family detached (includes detached townhouses)","Two story","NRidgHt","201103761"
"15425",528110020,"3326 SEDWICK ST",625000,"12/1/2013 12:00:00 AM","Normal",641000,"Dwg&Lot",2007,2716,2326,13693,2,"Yes",2,"Single-family detached (includes detached townhouses)","One story","NRidgHt","201314555"
"15426",528110040,"3308 SEDWICK ST",512500,"7/1/2013 12:00:00 AM","Normal",539100,"Dwg&Lot",2007,2552,1812,13891,3,"Yes",2,"Single-family detached (includes detached townhouses)","One story","NRidgHt","201311392"
"15427",528110080,"3215 STOCKBURY ST",372402,"1/1/2008 12:00:00 AM","Partial",347600,"Dwg&Lot",2007,1710,1404,13891,2,"Yes",1,"Single-family detached (includes detached townhouses)","One story","NRidgHt","801615"
"15428",528110110,"3323 STOCKBURY ST",417500,"8/1/2008 12:00:00 AM","Normal",436800,"Dwg&Lot",2007,2464,2223,13693,4,"Yes",1,"Single-family detached (includes detached townhouses)","One story","NRidgHt","809727"
"15429",914449200,"119 CRYSTAL ST UNIT G33",0,"","No Data",7200,"Bld&Lot",2007,0,0,485,0,"No Data",0,"Condominium unit","","IOCondo","201209936"
"15430",914449250,"119 CRYSTAL ST UNIT 101",0,"","No Data",38400,"Dwg&Lot",2007,782,0,1480,2,"Yes",0,"Condominium unit","One story","IOCondo","201209936"
"15431",914449255,"119 CRYSTAL ST UNIT 102",0,"","No Data",36300,"Dwg&Lot",2007,720,0,1363,2,"Yes",0,"Condominium unit","One story","IOCondo","201209936"
"15432",914449260,"119 CRYSTAL ST UNIT 103",0,"","No Data",36100,"Dwg&Lot",2007,713,0,1350,2,"Yes",0,"Condominium unit","One story","IOCondo","201209936"
"15433",914449265,"119 CRYSTAL ST UNIT 104",0,"","No Data",36100,"Dwg&Lot",2007,714,0,1352,2,"Yes",0,"Condominium unit","One story","IOCondo","201209936"
"15434",914449270,"119 CRYSTAL ST UNIT 105",0,"","No Data",36100,"Dwg&Lot",2007,713,0,1350,2,"Yes",0,"Condominium unit","One story","IOCondo","201209936"
"15435",914449275,"119 CRYSTAL ST UNIT 106",0,"","No Data",39300,"Dwg&Lot",2007,801,0,1516,2,"Yes",0,"Condominium unit","One story","IOCondo","201209936"
"15436",914449280,"119 CRYSTAL ST UNIT 107",0,"","No Data",31300,"Dwg&Lot",2007,620,0,1174,1,"Yes",0,"Condominium unit","One story","IOCondo","201209936"
"15437",914449285,"119 CRYSTAL ST UNIT 201",0,"","No Data",38400,"Dwg&Lot",2007,782,0,1480,2,"Yes",0,"Condominium unit","One story","IOCondo","201209936"
"15438",914449290,"119 CRYSTAL ST UNIT 202",0,"","No Data",36300,"Dwg&Lot",2007,720,0,1363,2,"Yes",0,"Condominium unit","One story","IOCondo","201209936"
"15439",914449295,"119 CRYSTAL ST UNIT 203",0,"","No Data",36100,"Dwg&Lot",2007,713,0,1350,2,"Yes",0,"Condominium unit","One story","IOCondo","201209936"
"15440",914449300,"119 CRYSTAL ST UNIT 204",0,"","No Data",36100,"Dwg&Lot",2007,714,0,1352,2,"Yes",0,"Condominium unit","One story","IOCondo","201209936"
"15441",914449305,"119 CRYSTAL ST UNIT 205",0,"","No Data",36100,"Dwg&Lot",2007,713,0,1350,2,"Yes",0,"Condominium unit","One story","IOCondo","201209936"
"15442",914449310,"119 CRYSTAL ST UNIT 206",0,"","No Data",39300,"Dwg&Lot",2007,801,0,1516,2,"Yes",0,"Condominium unit","One story","IOCondo","201209936"
"15443",528112020,"3120 STOCKBURY ST",306000,"5/1/2010 12:00:00 AM","Normal",312500,"Dwg&Lot",2007,1704,1218,11478,3,"Yes",1,"Single-family detached (includes detached townhouses)","One story","NRidgHt","1005590"
"15444",914449315,"119 CRYSTAL ST UNIT 207",0,"","No Data",31300,"Dwg&Lot",2007,620,0,1174,1,"Yes",0,"Condominium unit","One story","IOCondo","201209936"
"15445",914449320,"119 CRYSTAL ST UNIT 301",0,"","No Data",51700,"Dwg&Lot",2007,782,0,1480,2,"Yes",0,"Condominium unit","One story","IOCondo","201209936"
"15446",914449325,"119 CRYSTAL ST UNIT 302",0,"","No Data",48700,"Dwg&Lot",2007,720,0,1363,2,"Yes",0,"Condominium unit","One story","IOCondo","201209936"
"15447",914449330,"119 CRYSTAL ST UNIT 303",0,"","No Data",48400,"Dwg&Lot",2007,713,0,1350,2,"Yes",0,"Condominium unit","One story","IOCondo","201209936"
"15448",914449335,"119 CRYSTAL ST UNIT 304",0,"","No Data",48500,"Dwg&Lot",2007,714,0,1352,2,"Yes",0,"Condominium unit","One story","IOCondo","201209936"
"15449",914449340,"119 CRYSTAL ST UNIT 305",0,"","No Data",48500,"Dwg&Lot",2007,713,0,1350,2,"Yes",0,"Condominium unit","One story","IOCondo","201209936"
"15450",914449345,"119 CRYSTAL ST UNIT 306",0,"","No Data",52800,"Dwg&Lot",2007,801,0,1516,2,"Yes",0,"Condominium unit","One story","IOCondo","201209936"
"15451",914449350,"119 CRYSTAL ST UNIT 307",0,"","No Data",41800,"Dwg&Lot",2007,620,0,1174,1,"Yes",0,"Condominium unit","One story","IOCondo","201209936"
"15452",914449400,"117 CRYSTAL ST UNIT 101",0,"","No Data",78300,"Dwg&Lot",2007,782,0,1480,2,"Yes",0,"Condominium unit","One story","IOCondo","702673"
"15453",914449405,"117 CRYSTAL ST UNIT 102",0,"","No Data",73500,"Dwg&Lot",2007,720,0,1363,2,"Yes",0,"Condominium unit","One story","IOCondo","702673"
"15454",914449410,"117 CRYSTAL ST UNIT 103",0,"","No Data",73000,"Dwg&Lot",2007,713,0,1350,2,"Yes",0,"Condominium unit","One story","IOCondo","702673"
"15455",914449415,"117 CRYSTAL ST UNIT 104",0,"","No Data",73100,"Dwg&Lot",2007,714,0,1352,2,"Yes",0,"Condominium unit","One story","IOCondo","702673"
"15456",914449420,"117 CRYSTAL ST UNIT 105",0,"","No Data",73000,"Dwg&Lot",2007,713,0,1350,2,"Yes",0,"Condominium unit","One story","IOCondo","702673"
"15457",914449425,"117 CRYSTAL ST UNIT 106",0,"","No Data",80000,"Dwg&Lot",2007,801,0,1516,2,"Yes",0,"Condominium unit","One story","IOCondo","702673"
"15458",528112160,"4206 VALLEY VIEW RD",50000,"8/1/2007 12:00:00 AM","Normal",403100,"Dwg&Lot",2007,2322,0,10799,2,"Yes",1,"Single-family detached (includes detached townhouses)","One story","NRidgHt","710952"
"15459",528114040,"3310 WESTON DR",420000,"8/1/2013 12:00:00 AM","Normal",418800,"Dwg&Lot",2007,1941,1366,14418,3,"Yes",1,"Single-family detached (includes detached townhouses)","One story","NRidgHt","201309681"
"15460",914449430,"117 CRYSTAL ST UNIT 107",0,"","No Data",62600,"Dwg&Lot",2007,620,0,1174,1,"Yes",0,"Condominium unit","One story","IOCondo",NA
"15461",914449435,"117 CRYSTAL ST UNIT 201",0,"","No Data",78300,"Dwg&Lot",2007,782,0,1480,2,"Yes",0,"Condominium unit","One story","IOCondo","702673"
"15462",914449440,"117 CRYSTAL ST UNIT 202",0,"","No Data",73500,"Dwg&Lot",2007,720,0,1363,2,"Yes",0,"Condominium unit","One story","IOCondo","702673"
"15463",914449445,"117 CRYSTAL ST UNIT 203",0,"","No Data",73000,"Dwg&Lot",2007,713,0,1350,2,"Yes",0,"Condominium unit","One story","IOCondo","702673"
"15464",914449450,"117 CRYSTAL ST UNIT 204",0,"","No Data",73100,"Dwg&Lot",2007,714,0,1352,2,"Yes",0,"Condominium unit","One story","IOCondo","702673"
"15465",914449455,"117 CRYSTAL ST UNIT 205",0,"","No Data",73000,"Dwg&Lot",2007,713,0,1350,2,"Yes",0,"Condominium unit","One story","IOCondo","702673"
"15466",914449460,"117 CRYSTAL ST UNIT 206",0,"","No Data",80000,"Dwg&Lot",2007,801,0,1516,2,"Yes",0,"Condominium unit","One story","IOCondo","702673"
"15467",914449465,"117 CRYSTAL ST UNIT 207",0,"","No Data",62600,"Dwg&Lot",2007,620,0,1174,1,"Yes",0,"Condominium unit","One story","IOCondo",NA
"15468",914449470,"117 CRYSTAL ST UNIT 301",0,"","No Data",78300,"Dwg&Lot",2007,782,0,1480,2,"Yes",0,"Condominium unit","One story","IOCondo","702673"
"15469",914449475,"117 CRYSTAL ST UNIT 302",0,"","No Data",73500,"Dwg&Lot",2007,720,0,1363,2,"Yes",0,"Condominium unit","One story","IOCondo","702673"
"15470",914449480,"117 CRYSTAL ST UNIT 303",0,"","No Data",73000,"Dwg&Lot",2007,713,0,1350,2,"Yes",0,"Condominium unit","One story","IOCondo","702673"
"15471",914449485,"117 CRYSTAL ST UNIT 304",0,"","No Data",73100,"Dwg&Lot",2007,714,0,1352,2,"Yes",0,"Condominium unit","One story","IOCondo","702673"
"15472",914449490,"117 CRYSTAL ST UNIT 305",0,"","No Data",73100,"Dwg&Lot",2007,713,0,1350,2,"Yes",0,"Condominium unit","One story","IOCondo","702673"
"15473",914449495,"117 CRYSTAL ST UNIT 306",0,"","No Data",80000,"Dwg&Lot",2007,801,0,1516,2,"Yes",0,"Condominium unit","One story","IOCondo","702673"
"15474",528118050,"3305 PRESTON CIR",500067,"8/1/2007 12:00:00 AM","Partial",567700,"Dwg&Lot",2007,2290,1684,17169,2,"Yes",1,"Single-family detached (includes detached townhouses)","One story","NRidgHt","710179"
"15475",528118060,"3300 PRESTON CIR",424900,"5/1/2013 12:00:00 AM","Normal",403400,"Dwg&Lot",2007,2580,1291,23303,5,"Yes",1,"Single-family detached (includes detached townhouses)","Two story","NRidgHt","201306292"
"15476",528120010,"4120 VALLEY VIEW RD",295000,"12/1/2015 12:00:00 AM","Normal",297100,"Dwg&Lot",2007,2088,24,16659,3,"Yes",1,"Single-family detached (includes detached townhouses)","Two story","NRidgHt","201611022"
"15477",914449500,"117 CRYSTAL ST UNIT 307",0,"","No Data",62600,"Dwg&Lot",2007,620,0,1174,1,"Yes",0,"Condominium unit","One story","IOCondo","702673"
"15478",914449550,"115 CRYSTAL ST UNIT 101",0,"","No Data",78300,"Dwg&Lot",2007,782,0,1480,2,"Yes",0,"Condominium unit","One story","IOCondo","702673"
"15479",914449555,"115 CRYSTAL ST UNIT 102",0,"","No Data",73500,"Dwg&Lot",2007,720,0,1363,2,"Yes",0,"Condominium unit","One story","IOCondo","702673"
"15480",914449560,"115 CRYSTAL ST UNIT 103",0,"","No Data",73000,"Dwg&Lot",2007,713,0,1350,2,"Yes",0,"Condominium unit","One story","IOCondo","702673"
"15481",914449565,"115 CRYSTAL ST UNIT 104",0,"","No Data",73100,"Dwg&Lot",2007,714,0,1352,2,"Yes",0,"Condominium unit","One story","IOCondo","702673"
"15482",914449570,"115 CRYSTAL ST UNIT 105",0,"","No Data",73000,"Dwg&Lot",2007,713,0,1350,2,"Yes",0,"Condominium unit","One story","IOCondo","702673"
"15483",914449575,"115 CRYSTAL ST UNIT 106",0,"","No Data",80000,"Dwg&Lot",2007,801,0,1516,2,"Yes",0,"Condominium unit","One story","IOCondo","702673"
"15484",914449580,"115 CRYSTAL ST UNIT 107",0,"","No Data",62600,"Dwg&Lot",2007,620,0,1174,1,"Yes",0,"Condominium unit","One story","IOCondo",NA
"15485",914449585,"115 CRYSTAL ST UNIT 201",0,"","No Data",78300,"Dwg&Lot",2007,782,0,1480,2,"Yes",0,"Condominium unit","One story","IOCondo","702673"
"15486",914449590,"115 CRYSTAL ST UNIT 202",0,"","No Data",73500,"Dwg&Lot",2007,720,0,1363,2,"Yes",0,"Condominium unit","One story","IOCondo","702673"
"15487",914449595,"115 CRYSTAL ST UNIT 203",0,"","No Data",73000,"Dwg&Lot",2007,713,0,1350,2,"Yes",0,"Condominium unit","One story","IOCondo","702673"
"15488",914449600,"115 CRYSTAL ST UNIT 204",0,"","No Data",73100,"Dwg&Lot",2007,714,0,1352,2,"Yes",0,"Condominium unit","One story","IOCondo","702673"
"15489",914449605,"115 CRYSTAL ST UNIT 205",0,"","No Data",73000,"Dwg&Lot",2007,713,0,1350,2,"Yes",0,"Condominium unit","One story","IOCondo","702673"
"15490",914449610,"115 CRYSTAL ST UNIT 206",0,"","No Data",80000,"Dwg&Lot",2007,801,0,1516,2,"Yes",0,"Condominium unit","One story","IOCondo","702673"
"15491",914449615,"115 CRYSTAL ST UNIT 207",0,"","No Data",62600,"Dwg&Lot",2007,620,0,1174,1,"Yes",0,"Condominium unit","One story","IOCondo",NA
"15492",914449620,"115 CRYSTAL ST UNIT 301",0,"","No Data",78300,"Dwg&Lot",2007,782,0,1480,2,"Yes",0,"Condominium unit","One story","IOCondo","402673"
"15493",914449625,"115 CRYSTAL ST UNIT 302",0,"","No Data",73500,"Dwg&Lot",2007,720,0,1363,2,"Yes",0,"Condominium unit","One story","IOCondo","702673"
"15494",914449630,"115 CRYSTAL ST UNIT 303",0,"","No Data",73000,"Dwg&Lot",2007,713,0,1350,2,"Yes",0,"Condominium unit","One story","IOCondo","702673"
"15495",914449635,"115 CRYSTAL ST UNIT 304",0,"","No Data",73100,"Dwg&Lot",2007,714,0,1352,2,"Yes",0,"Condominium unit","One story","IOCondo","702673"
"15496",914449640,"115 CRYSTAL ST UNIT 305",0,"","No Data",73100,"Dwg&Lot",2007,713,0,1350,2,"Yes",0,"Condominium unit","One story","IOCondo","702673"
"15497",914449645,"115 CRYSTAL ST UNIT 306",0,"","No Data",80000,"Dwg&Lot",2007,801,0,1516,2,"Yes",0,"Condominium unit","One story","IOCondo","402673"
"15498",914449650,"115 CRYSTAL ST UNIT 307",0,"","No Data",62600,"Dwg&Lot",2007,620,0,1174,1,"Yes",0,"Condominium unit","One story","IOCondo","702673"
"15499",528142020,"3122 BECKLEY ST",250000,"6/1/2008 12:00:00 AM","Normal",301000,"Dwg&Lot",2007,2088,40,8899,4,"Yes",1,"Single-family detached (includes detached townhouses)","Two story","NRidgHt","806851"
"15500",528142050,"3102 BECKLEY ST",319500,"9/1/2007 12:00:00 AM","Partial",350500,"Dwg&Lot",2007,2100,778,9709,3,"Yes",2,"Single-family detached (includes detached townhouses)","Two story","NRidgHt","201611692"
"15501",528144050,"3001 HARRISON RD",325624,"11/1/2007 12:00:00 AM","Partial",367400,"Dwg&Lot",2007,2161,1288,10562,3,"Yes",1,"Single-family detached (includes detached townhouses)","Two story","NRidgHt","713736"
"15502",908386520,"1429 WALTON DR UNIT 202",0,"","No Data",0,"Dwg&Lot",2007,1193,0,3097,3,"Yes",0,"Condominium unit","One story","IOCondo","807030"
"15503",533212140,"2603 STANGE RD",146000,"3/1/2008 12:00:00 AM","Abnorml",186900,"Dwg&Lot",2007,1392,417,3180,2,"Yes",0,"Townhouse:  end unit","Two story","Somerst","802440"
"15504",533212150,"2601 STANGE RD",146000,"2/1/2008 12:00:00 AM","Abnorml",186900,"Dwg&Lot",2007,1392,417,3604,2,"Yes",0,"Townhouse:  end unit","Two story","Somerst","912364"
"15505",528172030,"3032 HARRISON RD",281500,"8/1/2007 12:00:00 AM","Partial",289400,"Dwg&Lot",2007,1818,669,12568,3,"Yes",1,"Single-family detached (includes detached townhouses)","Two story","NRidgHt","710234"
"15506",528175050,"2907 ROXBORO DR",212500,"5/1/2009 12:00:00 AM","Normal",226400,"Dwg&Lot",2007,1358,884,10307,2,"Yes",1,"Townhouse:  end unit","One story","NRidgHt","201101409"
"15507",528175060,"2905 ROXBORO DR",273000,"11/1/2014 12:00:00 AM","Normal",242400,"Dwg&Lot",2007,1314,904,5001,2,"Yes",1,"Townhouse:  inner unit","One story","NRidgHt","201410092"
"15508",527108080,"4306 HARRISON CIR",79990,"12/1/2006 12:00:00 AM","Normal",566800,"Dwg&Lot",2007,2115,1495,21077,2,"Yes",2,"Single-family detached (includes detached townhouses)","One story","Gilbert","615218"
"15509",528186120,"3024 BURNHAM DR",318061,"12/1/2007 12:00:00 AM","Partial",435000,"Dwg&Lot",2007,1869,1114,7820,2,"Yes",2,"Townhouse:  end unit","One story","NRidgHt","812098"
"15510",528186130,"3016 BURNHAM DR",398500,"10/1/2014 12:00:00 AM","Normal",470300,"Dwg&Lot",2007,1800,1464,8232,2,"Yes",1,"Townhouse:  end unit","One story","NRidgHt","201409042"
"15511",916380070,"3113 RED FOX RD",315500,"9/1/2009 12:00:00 AM","Normal",345900,"Dwg&Lot",2007,1620,1022,12898,2,"Yes",1,"Single-family detached (includes detached townhouses)","One story","Timber","911808"
"15512",916382120,"3120 RED FOX RD",326000,"6/1/2015 12:00:00 AM","Normal",321000,"Dwg&Lot",2007,1651,1440,9520,3,"Yes",1,"Single-family detached (includes detached townhouses)","One story","Timber","201506121"
"15513",916384010,"3007 COTTONTAIL LN",270000,"5/1/2012 12:00:00 AM","Normal",336200,"Dwg&Lot",2007,1730,1026,14815,3,"Yes",1,"Single-family detached (includes detached townhouses)","One story","Timber","201205400"
"15514",916384100,"3126 WHITETAIL LN",305000,"11/1/2015 12:00:00 AM","Normal",277500,"Dwg&Lot",2007,1764,800,12852,3,"Yes",1,"Single-family detached (includes detached townhouses)","Two story","Timber","201511423"
"15515",916384150,"3024 WHITETAIL LN",239000,"12/1/2007 12:00:00 AM","Partial",272800,"Dwg&Lot",2007,1640,24,10991,3,"Yes",1,"Single-family detached (includes detached townhouses)","One story","Timber","714119"
"15516",916386140,"3028 COTTONTAIL LN",210000,"6/1/2013 12:00:00 AM","Normal",245000,"Dwg&Lot",2007,1415,16,8925,3,"Yes",0,"Single-family detached (includes detached townhouses)","One story","Timber","201307031"
"15517",921201010,"2415 COTTONWOOD RD",49000,"1/1/2000 12:00:00 AM","Normal",298900,"Dwg&Lot",2007,2217,934,12430,3,"Yes",1,"Single-family detached (includes detached townhouses)","Two story","Timber","700194"
"15518",528218010,"4311 CRESTMOOR AVE",190000,"7/1/2011 12:00:00 AM","Normal",242700,"Dwg&Lot",2007,1536,568,15810,3,"Yes",1,"Single-family detached (includes detached townhouses)","Two story","Gilbert","201106942"
"15519",528221090,"4216 CRESTMOOR AVE",179540,"7/1/2007 12:00:00 AM","Partial",208600,"Dwg&Lot",2007,1456,0,9018,3,"Yes",1,"Single-family detached (includes detached townhouses)","Two story","Gilbert","708808"
"15520",528222030,"4202 WELBECK DR",201500,"5/1/2012 12:00:00 AM","Normal",242500,"Dwg&Lot",2007,1324,947,8993,3,"Yes",1,"Single-family detached (includes detached townhouses)","One story","Gilbert","201206092"
"15521",528222040,"4206 WELBECK DR",227900,"6/1/2016 12:00:00 AM","Normal",216800,"Dwg&Lot",2007,1340,24,8899,3,"Yes",0,"Single-family detached (includes detached townhouses)","One story","Gilbert","201605992"
"15522",528222060,"4214 WELBECK DR",180000,"4/1/2013 12:00:00 AM","Normal",215700,"Dwg&Lot",2007,1504,0,8229,3,"Yes",0,"Single-family detached (includes detached townhouses)","Two story","Gilbert","201305008"
"15523",528222080,"4222 WELBECK DR",219900,"9/1/2015 12:00:00 AM","Normal",225100,"Dwg&Lot",2007,1456,600,7713,3,"Yes",0,"Single-family detached (includes detached townhouses)","Two story","Gilbert","201509437"
"15524",528222090,"4302 WELBECK DR",179100,"6/1/2012 12:00:00 AM","Normal",211600,"Dwg&Lot",2007,1322,0,7697,3,"Yes",0,"Single-family detached (includes detached townhouses)","One story","Gilbert","201206481"
"15525",923202134,"113 GARDEN RD",123500,"9/1/2013 12:00:00 AM","Abnorml",158800,"Dwg&Lot",2007,1120,206,8402,3,"Yes",0,"Single-family detached (includes detached townhouses)","One story","Mitchel","201311035"
"15526",923202137,"107 GARDEN RD",146000,"2/1/2008 12:00:00 AM","Abnorml",150000,"Dwg&Lot",2007,1092,180,9274,2,"Yes",0,"Single-family detached (includes detached townhouses)","One story","Mitchel","803112"
