"Parcel ID","Address","Sale Price","Sale Date","Sale Condition","Assessed Value","Parcel Type","Year Built","Total Living Area","Finished Bsmt Area","Lot Area","Bedrooms","Central Air","Fireplaces","Occupancy","Style","Neighborhood","INSTRUMENTNUMBER"
"0531479030","1406 FLORIDA AVE","106000","5/1/2011 12:00:00 AM","Normal","121800","Dwg&Lot","1965","965","641","7800","3","Yes","0","Single-family detached (includes detached townhouses)","One story","SawyerW","201104640"
"0531479050","1414 FLORIDA AVE","136000","4/1/2015 12:00:00 AM","Normal","136100","Dwg&Lot","1964","943","899","9100","3","Yes","0","Two-family conversion; originally built as one-family dwelling","One story","SawyerW","201503934"
"0532351020","4109 TORONTO ST","91000","8/1/2012 12:00:00 AM","Normal","125700","Dwg&Lot","1964","913","343","9750","3","Yes","0","Single-family detached (includes detached townhouses)","Split foyer","Sawyer","201210277"
"0532351030","4115 TORONTO ST","85000","5/1/1998 12:00:00 AM","Normal","127600","Dwg&Lot","1964","988","766","9100","3","Yes","0","Single-family detached (includes detached townhouses)","One story","Sawyer","9807255"
"0532351040","4121 TORONTO ST 4119","54046","1/1/1987 12:00:00 AM","Normal","125300","Dwg&Lot","1962","864","864","9100","3","Yes","0","Two-family conversion; originally built as one-family dwelling","One story","Sawyer","240-309"
"0532351050","4127 TORONTO ST","128000","8/1/2008 12:00:00 AM","Normal","137300","Dwg&Lot","1963","984","852","9100","3","Yes","1","Single-family detached (includes detached townhouses)","One story","Sawyer","809525"
"0532351060","4133 TORONTO ST","129500","7/1/2006 12:00:00 AM","Normal","122400","Dwg&Lot","1962","988","36","9100","3","Yes","0","Single-family detached (includes detached townhouses)","One story","Sawyer","608363"
"0532351070","4139 TORONTO ST","66000","8/1/1995 12:00:00 AM","Normal","111100","Dwg&Lot","1964","864","0","9100","2","Yes","0","Single-family detached (includes detached townhouses)","One story","Sawyer","9507831"
"0532351080","4145 TORONTO ST","91000","6/1/1999 12:00:00 AM","Normal","117100","Dwg&Lot","1962","888","0","9100","3","Yes","0","Single-family detached (includes detached townhouses)","One story","Sawyer","9908726"
"0532351090","4203 TORONTO ST 4205","125000","11/1/2006 12:00:00 AM","Abnorml","144000","Dwg&Lot","1963","1728","1332","9100","6","Yes","0","Duplex","One story","Sawyer","201206355"
"0532351100","4209 TORONTO ST 4211","0","","Normal","141300","Dwg&Lot","1962","1109","605","9100","3","Yes","0","Two-family conversion; originally built as one-family dwelling","Split level","Sawyer","137-111"
"0532351110","4215 TORONTO ST 4217","72500","6/1/1998 12:00:00 AM","Normal","92000","Dwg&Lot","1964","1189","0","9327","2","No","0","Duplex","One story","Sawyer","9809005"
"0532353010","1341 ARIZONA AVE","118000","4/1/2003 12:00:00 AM","Normal","152600","Dwg&Lot","1963","1037","690","10010","3","Yes","0","Single-family detached (includes detached townhouses)","Split foyer","Sawyer","306777"
"0532353020","1337 ARIZONA AVE","110000","11/1/2009 12:00:00 AM","Normal","143100","Dwg&Lot","1962","980","952","9750","3","Yes","0","Single-family detached (includes detached townhouses)","One story","Sawyer","913890"
"0532353030","1333 ARIZONA AVE","144000","3/1/2006 12:00:00 AM","Normal","158400","Dwg&Lot","1962","1211","612","9240","2","Yes","1","Single-family detached (includes detached townhouses)","One story","Sawyer","603623"
"0532353040","1329 ARIZONA AVE","0","","Normal","124800","Dwg&Lot","1962","864","0","10683","2","Yes","0","Single-family detached (includes detached townhouses)","One story","Sawyer","178-013"
"0532353050","1323 ARIZONA AVE","144000","9/1/2008 12:00:00 AM","Normal","149100","Dwg&Lot","1962","912","737","12968","2","Yes","0","Single-family detached (includes detached townhouses)","One story","Sawyer","810319"
"0532353060","1319 ARIZONA AVE","113900","12/1/2014 12:00:00 AM","Abnorml","124100","Dwg&Lot","1962","864","521","8099","2","Yes","0","Single-family detached (includes detached townhouses)","One story","Sawyer","201411540"
"0532353070","1313 ARIZONA AVE","99000","10/1/2000 12:00:00 AM","Normal","129800","Dwg&Lot","1961","882","744","9220","2","Yes","0","Single-family detached (includes detached townhouses)","One story","Sawyer","703388"
"0532353080","4203 ONTARIO ST","87000","11/1/1998 12:00:00 AM","Normal","132900","Dwg&Lot","1962","942","468","10063","3","Yes","0","Single-family detached (includes detached townhouses)","One story","Sawyer","201509760"
"0532353090","4209 ONTARIO ST","131000","10/1/2012 12:00:00 AM","Normal","154800","Dwg&Lot","1962","864","864","8330","2","Yes","1","Single-family detached (includes detached townhouses)","One story","Sawyer","201212738"
"0532353100","4215 ONTARIO ST","145000","1/1/2015 12:00:00 AM","Normal","145000","Dwg&Lot","1961","1329","0","11175","3","Yes","0","Single-family detached (includes detached townhouses)","One story","Sawyer","201500556"
"0532354010","4142 TORONTO ST","141500","3/1/2012 12:00:00 AM","Normal","150900","Dwg&Lot","1963","970","630","8480","2","Yes","0","Single-family detached (includes detached townhouses)","One story","Sawyer","201202627"
"0532354020","4136 TORONTO ST","60000","1/1/1991 12:00:00 AM","Abnorml","142000","Dwg&Lot","1964","925","509","9540","2","Yes","0","Single-family detached (includes detached townhouses)","One story","Sawyer","1004629"
"0532354030","4128 TORONTO ST","0","","Normal","144100","Dwg&Lot","1963","1064","797","8999","3","Yes","1","Single-family detached (includes detached townhouses)","One story","Sawyer","312756"
"0532354040","4122 TORONTO ST","52500","1/1/1987 12:00:00 AM","Normal","137700","Dwg&Lot","1963","1053","881","7192","3","Yes","0","Single-family detached (includes detached townhouses)","Split foyer","Sawyer","206428"
"0532354050","4116 TORONTO ST","120000","3/1/2013 12:00:00 AM","Normal","131400","Dwg&Lot","1964","876","726","7420","2","Yes","0","Single-family detached (includes detached townhouses)","One story","Sawyer","201303590"
"0532354060","4112 TORONTO ST","132000","4/1/2007 12:00:00 AM","Normal","136900","Dwg&Lot","1962","1057","417","7420","3","Yes","0","Single-family detached (includes detached townhouses)","One story","Sawyer","704329"
